seed_idx,generation,bsf
30,29,0.014458656311035156
30,30,0.014458656311035156
30,31,0.014458656311035156
30,32,0.014458656311035156
30,33,0.014458656311035156
30,34,0.014458656311035156
30,35,0.014458656311035156
30,36,0.014458656311035156
30,37,0.014458656311035156
30,38,0.014458656311035156
30,39,0.014458656311035156
30,40,0.014458656311035156
30,41,0.014458656311035156
30,42,0.014458656311035156
30,43,0.014458656311035156
30,44,0.006652355194091797
30,45,0.006652355194091797
30,46,0.006652355194091797
30,47,0.006652355194091797
30,48,0.006652355194091797
30,49,0.006652355194091797
310,0,0.10573172569274902
310,1,0.08823394775390625
310,2,0.009675979614257812
310,3,0.009675979614257812
310,4,0.009675979614257812
310,5,0.009675979614257812
310,6,0.009675979614257812
310,7,0.009675979614257812
310,8,0.009675979614257812
310,9,0.009675979614257812
310,10,0.009675979614257812
310,11,0.009675979614257812
310,12,0.009675979614257812
310,13,0.009675979614257812
310,14,0.009675979614257812
310,15,0.004661083221435547
310,16,0.004661083221435547
310,17,0.004661083221435547
310,18,0.004661083221435547
310,19,0.004661083221435547
310,20,0.004661083221435547
310,21,0.004661083221435547
310,22,2.47955322265625e-05
310,23,2.47955322265625e-05
310,24,2.47955322265625e-05
310,25,2.47955322265625e-05
310,26,2.47955322265625e-05
310,27,2.47955322265625e-05
310,28,2.47955322265625e-05
310,29,2.47955322265625e-05
310,30,2.47955322265625e-05
310,31,2.47955322265625e-05
310,32,2.47955322265625e-05
310,33,2.47955322265625e-05
310,34,2.47955322265625e-05
310,35,2.47955322265625e-05
310,36,2.47955322265625e-05
310,37,2.47955322265625e-05
310,38,2.47955322265625e-05
310,39,2.47955322265625e-05
310,40,2.47955322265625e-05
310,41,2.47955322265625e-05
310,42,2.47955322265625e-05
310,43,2.47955322265625e-05
310,44,2.47955322265625e-05
310,45,2.47955322265625e-05
310,46,2.47955322265625e-05
310,47,2.47955322265625e-05
310,48,2.47955322265625e-05
310,49,2.47955322265625e-05
320,0,0.45412564277648926
320,1,0.3939986228942871
320,2,0.19310307502746582
320,3,0.19310307502746582
320,4,0.19310307502746582
320,5,0.19310307502746582
320,6,0.19310307502746582
320,7,0.19310307502746582
320,8,0.19310307502746582
320,9,0.13927853107452393
320,10,0.13927853107452393
320,11,0.13927853107452393
320,12,0.13927853107452393
320,13,0.13927853107452393
320,14,0.13927853107452393
320,15,0.13927853107452393
320,16,0.13927853107452393
320,17,0.13927853107452393
320,18,0.13927853107452393
320,19,0.13927853107452393
320,20,0.13927853107452393
320,21,0.13927853107452393
320,22,0.13927853107452393
320,23,0.13927853107452393
320,24,0.13927853107452393
320,25,0.13927853107452393
320,26,0.13927853107452393
320,27,0.13927853107452393
320,28,0.13927853107452393
320,29,0.13927853107452393
320,30,0.13927853107452393
320,31,0.13927853107452393
320,32,0.13927853107452393
320,33,0.13927853107452393
320,34,0.13927853107452393
320,35,0.13927853107452393
320,36,0.13927853107452393
320,37,0.13927853107452393
320,38,0.13927853107452393
320,39,0.13927853107452393
320,40,0.13927853107452393
320,41,0.13927853107452393
320,42,0.13927853107452393
320,43,0.13927853107452393
320,44,0.13927853107452393
320,45,0.13927853107452393
320,46,0.13927853107452393
320,47,0.13927853107452393
320,48,0.13927853107452393
320,49,0.13927853107452393
322,0,0.011018991470336914
322,1,0.011018991470336914
322,2,0.005784511566162109
322,3,0.005249738693237305
322,4,0.0010912418365478516
322,5,0.0010912418365478516
322,6,0.0010912418365478516
322,7,0.0010912418365478516
322,8,0.0010912418365478516
322,9,0.0010912418365478516
322,10,0.0010912418365478516
322,11,0.0010912418365478516
322,12,0.0010912418365478516
322,13,0.0010912418365478516
322,14,0.0010912418365478516
322,15,0.0010912418365478516
322,16,0.0010912418365478516
322,17,0.0010912418365478516
322,18,0.0010912418365478516
322,19,0.0010912418365478516
322,20,0.0010912418365478516
322,21,0.0010912418365478516
322,22,0.0010912418365478516
322,23,0.0010912418365478516
322,24,0.0010912418365478516
322,25,0.0010912418365478516
322,26,0.0010175704956054688
322,27,0.0010175704956054688
322,28,0.0010175704956054688
322,29,0.0010175704956054688
322,30,0.0010175704956054688
322,31,0.0010175704956054688
322,32,0.0010175704956054688
322,33,0.0010175704956054688
322,34,0.0010175704956054688
322,35,0.0010175704956054688
322,36,0.0010175704956054688
322,37,0.0010175704956054688
322,38,0.0010175704956054688
322,39,0.0010175704956054688
322,40,0.0010175704956054688
322,41,0.0010175704956054688
322,42,0.0010175704956054688
322,43,0.0010175704956054688
322,44,0.0010175704956054688
322,45,0.0010175704956054688
322,46,0.0010175704956054688
322,47,0.0010175704956054688
322,48,0.0010175704956054688
322,49,0.0010175704956054688
324,0,3.6866354942321777
324,1,3.6866354942321777
324,2,3.1704044342041016
324,3,3.049203872680664
324,4,2.754664421081543
324,5,2.754664421081543
324,6,2.3963141441345215
324,7,2.3963141441345215
324,8,2.3963141441345215
324,9,2.3963141441345215
324,10,2.3963141441345215
324,11,2.3963141441345215
324,12,2.307035207748413
324,13,2.307035207748413
324,14,2.307035207748413
324,15,2.307035207748413
324,16,2.307035207748413
324,17,2.307035207748413
324,18,2.307035207748413
324,19,2.307035207748413
324,20,2.307035207748413
324,21,2.219588279724121
324,22,2.219588279724121
324,23,2.219588279724121
324,24,2.219588279724121
324,25,2.219588279724121
324,26,2.219588279724121
324,27,2.219588279724121
324,28,2.219588279724121
324,29,2.1858773231506348
324,30,2.1858773231506348
324,31,1.8934574127197266
324,32,1.8934574127197266
324,33,1.8934574127197266
324,34,1.8934574127197266
324,35,1.8934574127197266
324,36,1.8934574127197266
324,37,1.8934574127197266
324,38,1.8934574127197266
324,39,1.8934574127197266
324,40,1.8934574127197266
324,41,1.8934574127197266
324,42,1.8934574127197266
324,43,1.8934574127197266
324,44,1.8934574127197266
324,45,1.8934574127197266
324,46,1.8934574127197266
324,47,1.8934574127197266
324,48,1.7384778261184692
324,49,1.7384778261184692
338,0,0.08178997039794922
338,1,0.013310909271240234
338,2,0.011181354522705078
338,3,0.011181354522705078
338,4,0.011181354522705078
338,5,0.011181354522705078
338,6,0.011181354522705078
338,7,0.0003426074981689453
338,8,0.0003426074981689453
338,9,0.0003426074981689453
338,10,0.0003426074981689453
338,11,0.0003426074981689453
338,12,0.0003426074981689453
338,13,0.0003426074981689453
338,14,0.0003426074981689453
338,15,0.0003426074981689453
338,16,0.0003426074981689453
338,17,0.0003426074981689453
338,18,0.0003426074981689453
338,19,0.0003426074981689453
338,20,0.0003426074981689453
338,21,0.0003426074981689453
338,22,0.0003426074981689453
338,23,0.0003426074981689453
338,24,0.0003426074981689453
338,25,0.0003426074981689453
338,26,0.0003426074981689453
338,27,0.0003426074981689453
338,28,0.0003426074981689453
338,29,0.0003426074981689453
338,30,0.0003426074981689453
338,31,0.0003426074981689453
338,32,0.0003426074981689453
338,33,0.0003426074981689453
338,34,0.0003426074981689453
338,35,0.0003426074981689453
338,36,0.0003426074981689453
338,37,0.0003426074981689453
338,38,0.0003426074981689453
338,39,0.0003426074981689453
338,40,0.0003426074981689453
338,41,0.0003426074981689453
338,42,0.0003426074981689453
338,43,0.0003426074981689453
338,44,0.0003426074981689453
338,45,0.0003426074981689453
338,46,0.0003426074981689453
338,47,0.0003426074981689453
338,48,0.0003426074981689453
338,49,0.0003426074981689453
354,0,11.434743881225586
354,1,11.08814811706543
354,2,11.08814811706543
354,3,10.17690658569336
354,4,10.17690658569336
354,5,10.17690658569336
354,6,9.75753116607666
354,7,7.77838134765625
354,8,7.77838134765625
354,9,7.77838134765625
354,10,7.77838134765625
354,11,7.77838134765625
354,12,7.77838134765625
354,13,7.77838134765625
354,14,7.77838134765625
354,15,7.77838134765625
354,16,7.77838134765625
354,17,7.77838134765625
354,18,7.167071342468262
354,19,7.167071342468262
354,20,7.167071342468262
354,21,7.167071342468262
354,22,6.782344341278076
354,23,6.782344341278076
354,24,6.782344341278076
354,25,6.782344341278076
354,26,6.559299468994141
354,27,6.559299468994141
354,28,6.559299468994141
354,29,6.559299468994141
354,30,6.559299468994141
354,31,6.559299468994141
354,32,6.424308776855469
354,33,6.424308776855469
354,34,6.424308776855469
354,35,6.424308776855469
354,36,6.424308776855469
354,37,6.424308776855469
354,38,6.424308776855469
354,39,6.098594665527344
354,40,6.098594665527344
354,41,6.098594665527344
354,42,6.024302959442139
354,43,6.024302959442139
354,44,6.024302959442139
354,45,6.024302959442139
354,46,6.024302959442139
354,47,6.024302959442139
354,48,6.011334419250488
354,49,6.011334419250488
392,0,0.02733445167541504
392,1,0.016371488571166992
392,2,0.016371488571166992
392,3,0.0014090538024902344
392,4,0.0014090538024902344
392,5,0.0014090538024902344
392,6,0.0014090538024902344
392,7,0.0014090538024902344
392,8,0.0014090538024902344
392,9,0.0014090538024902344
392,10,0.0014090538024902344
392,11,0.0014090538024902344
392,12,0.0014090538024902344
392,13,0.0014090538024902344
392,14,0.0014090538024902344
392,15,0.0014090538024902344
392,16,0.0014090538024902344
392,17,0.0002484321594238281
392,18,0.0002484321594238281
392,19,0.0002484321594238281
392,20,0.0002484321594238281
392,21,0.0002484321594238281
392,22,0.0002484321594238281
392,23,0.0002484321594238281
392,24,0.0002484321594238281
392,25,0.0002484321594238281
392,26,0.0002484321594238281
392,27,0.0002484321594238281
392,28,0.0002484321594238281
392,29,0.0002484321594238281
392,30,0.0002484321594238281
392,31,0.0002484321594238281
392,32,0.0002484321594238281
392,33,0.0002484321594238281
392,34,0.0001556873321533203
392,35,0.0001556873321533203
392,36,0.0001556873321533203
392,37,0.0001556873321533203
392,38,0.0001556873321533203
392,39,0.0001556873321533203
392,40,0.0001556873321533203
392,41,0.0001556873321533203
392,42,0.0001556873321533203
392,43,0.0001556873321533203
392,44,0.0001556873321533203
392,45,0.0001556873321533203
392,46,0.0001556873321533203
392,47,0.0001556873321533203
392,48,0.0001556873321533203
392,49,0.0001556873321533203
393,0,0.0023157596588134766
393,1,0.0023157596588134766
393,2,0.0023157596588134766
393,3,0.0023157596588134766
393,4,0.0023157596588134766
393,5,0.0013818740844726562
393,6,0.0013818740844726562
393,7,0.0013818740844726562
393,8,0.0013818740844726562
393,9,0.0013818740844726562
393,10,0.0013818740844726562
393,11,0.0013818740844726562
393,12,0.0013818740844726562
393,13,0.0013818740844726562
393,14,0.0013818740844726562
393,15,0.0013818740844726562
393,16,0.0013818740844726562
393,17,0.0013818740844726562
393,18,0.0013818740844726562
393,19,0.0013818740844726562
393,20,0.0013818740844726562
393,21,0.0013818740844726562
393,22,0.0013818740844726562
393,23,0.0013818740844726562
393,24,0.0013818740844726562
393,25,0.0013818740844726562
393,26,0.0013818740844726562
393,27,0.0013818740844726562
393,28,0.0013818740844726562
393,29,0.0013818740844726562
393,30,0.0013818740844726562
393,31,0.0013818740844726562
393,32,0.00032901763916015625
393,33,0.00032901763916015625
393,34,0.00032901763916015625
393,35,0.00032901763916015625
393,36,0.00032901763916015625
393,37,0.00032901763916015625
393,38,0.00032901763916015625
393,39,0.00032901763916015625
393,40,0.00032901763916015625
393,41,0.00032901763916015625
393,42,0.00032901763916015625
393,43,0.00032901763916015625
393,44,0.00032901763916015625
393,45,0.00032901763916015625
393,46,0.00032901763916015625
393,47,0.00032901763916015625
393,48,0.00032901763916015625
393,49,0.00032901763916015625
394,0,0.05729937553405762
394,1,0.0026137828826904297
394,2,0.0026137828826904297
394,3,0.0026137828826904297
394,4,0.0026137828826904297
394,5,0.0026137828826904297
394,6,0.0026137828826904297
394,7,0.0026137828826904297
394,8,0.0026137828826904297
394,9,0.0026137828826904297
394,10,0.0014095306396484375
394,11,0.0014095306396484375
394,12,8.273124694824219e-05
394,13,8.273124694824219e-05
394,14,8.273124694824219e-05
394,15,8.273124694824219e-05
394,16,8.273124694824219e-05
394,17,8.273124694824219e-05
394,18,8.273124694824219e-05
394,19,8.273124694824219e-05
394,20,8.273124694824219e-05
394,21,8.273124694824219e-05
394,22,8.273124694824219e-05
394,23,8.273124694824219e-05
394,24,8.273124694824219e-05
394,25,8.273124694824219e-05
394,26,8.273124694824219e-05
394,27,8.273124694824219e-05
394,28,8.273124694824219e-05
394,29,8.273124694824219e-05
394,30,5.7220458984375e-05
394,31,5.7220458984375e-05
394,32,5.7220458984375e-05
394,33,5.7220458984375e-05
394,34,5.7220458984375e-05
394,35,5.7220458984375e-05
394,36,5.7220458984375e-05
394,37,5.7220458984375e-05
394,38,5.7220458984375e-05
394,39,5.7220458984375e-05
394,40,5.7220458984375e-05
394,41,5.7220458984375e-05
394,42,5.7220458984375e-05
394,43,5.7220458984375e-05
394,44,5.7220458984375e-05
394,45,5.7220458984375e-05
394,46,5.7220458984375e-05
394,47,5.7220458984375e-05
394,48,5.7220458984375e-05
394,49,5.7220458984375e-05
398,0,0.09931635856628418
398,1,0.0036067962646484375
398,2,0.0036067962646484375
398,3,0.0036067962646484375
398,4,0.0036067962646484375
398,5,0.0036067962646484375
398,6,0.00124359130859375
398,7,0.00124359130859375
398,8,0.0007929801940917969
398,9,0.0007929801940917969
398,10,0.0007929801940917969
398,11,0.0007929801940917969
398,12,0.0007929801940917969
398,13,0.0007929801940917969
398,14,0.0007929801940917969
398,15,0.0007929801940917969
398,16,0.0007929801940917969
398,17,0.0007929801940917969
398,18,0.0007929801940917969
398,19,0.0007929801940917969
398,20,0.0007929801940917969
398,21,0.0007929801940917969
398,22,0.0007929801940917969
398,23,0.0007929801940917969
398,24,0.0007929801940917969
398,25,0.0007929801940917969
398,26,0.0007929801940917969
398,27,0.0007929801940917969
398,28,0.0007929801940917969
398,29,0.0007929801940917969
398,30,0.0007929801940917969
398,31,0.0007929801940917969
398,32,0.0007929801940917969
398,33,0.0007929801940917969
398,34,0.0007929801940917969
398,35,0.0007929801940917969
398,36,0.0007929801940917969
398,37,0.0007929801940917969
398,38,0.0007929801940917969
398,39,0.0007929801940917969
398,40,0.0007929801940917969
398,41,0.0007929801940917969
398,42,0.0007929801940917969
398,43,0.0007929801940917969
398,44,0.0007929801940917969
398,45,0.0007929801940917969
398,46,0.0007929801940917969
398,47,0.0007929801940917969
398,48,0.0007929801940917969
398,49,0.0007929801940917969
44,0,1.6762728691101074
44,1,0.8442003726959229
44,2,0.8442003726959229
44,3,0.8442003726959229
44,4,0.8442003726959229
44,5,0.7932374477386475
44,6,0.6980273723602295
44,7,0.6980273723602295
44,8,0.6051137447357178
44,9,0.577852725982666
44,10,0.577852725982666
44,11,0.5528042316436768
44,12,0.5528042316436768
44,13,0.5319479703903198
44,14,0.5319479703903198
44,15,0.49907100200653076
44,16,0.49907100200653076
44,17,0.49907100200653076
44,18,0.49907100200653076
44,19,0.49907100200653076
44,20,0.49907100200653076
44,21,0.49907100200653076
44,22,0.49907100200653076
44,23,0.49907100200653076
44,24,0.49907100200653076
44,25,0.49907100200653076
44,26,0.49907100200653076
44,27,0.49907100200653076
44,28,0.49907100200653076
44,29,0.49907100200653076
44,30,0.49907100200653076
44,31,0.49907100200653076
44,32,0.49907100200653076
44,33,0.49907100200653076
44,34,0.49907100200653076
44,35,0.49907100200653076
44,36,0.49907100200653076
44,37,0.49907100200653076
44,38,0.49907100200653076
44,39,0.49907100200653076
44,40,0.49907100200653076
44,41,0.49907100200653076
44,42,0.49907100200653076
44,43,0.49907100200653076
44,44,0.49907100200653076
44,45,0.49907100200653076
44,46,0.49907100200653076
44,47,0.49907100200653076
44,48,0.49907100200653076
44,49,0.49907100200653076
454,0,0.4910163879394531
454,1,0.0982593297958374
454,2,0.0982593297958374
454,3,0.07495176792144775
454,4,0.017398715019226074
454,5,0.017398715019226074
454,6,0.017398715019226074
454,7,0.011501550674438477
454,8,0.003066420555114746
454,9,0.003066420555114746
454,10,0.0012662410736083984
454,11,0.0012662410736083984
454,12,0.0012662410736083984
454,13,0.0012662410736083984
454,14,0.0012662410736083984
454,15,0.0012662410736083984
454,16,0.0012662410736083984
454,17,0.0012662410736083984
454,18,0.0012662410736083984
454,19,0.0012662410736083984
454,20,0.0012662410736083984
454,21,0.0012662410736083984
454,22,0.0012662410736083984
454,23,0.0012662410736083984
454,24,0.0012662410736083984
454,25,0.0012662410736083984
454,26,0.0012662410736083984
454,27,0.0012662410736083984
454,28,0.0012662410736083984
454,29,0.0012662410736083984
454,30,0.0012662410736083984
454,31,0.0012662410736083984
454,32,0.0012662410736083984
454,33,0.0012662410736083984
454,34,0.0012662410736083984
454,35,0.0012662410736083984
454,36,0.0012662410736083984
454,37,0.0012662410736083984
454,38,0.0012662410736083984
454,39,0.0012662410736083984
454,40,0.0012662410736083984
454,41,0.0012662410736083984
454,42,0.0012662410736083984
454,43,0.0012662410736083984
454,44,0.0012662410736083984
454,45,0.0012662410736083984
454,46,0.0012662410736083984
454,47,0.0012662410736083984
454,48,0.0012662410736083984
454,49,0.0012662410736083984
462,0,4.392861843109131
462,1,4.392861843109131
462,2,4.392861843109131
462,3,3.9943649768829346
462,4,3.822559118270874
462,5,3.822559118270874
462,6,3.535275936126709
462,7,3.535275936126709
462,8,3.2479629516601562
462,9,3.2479629516601562
462,10,3.2479629516601562
462,11,3.2479629516601562
462,12,3.2479629516601562
462,13,3.2479629516601562
462,14,3.2479629516601562
462,15,3.2479629516601562
462,16,3.2479629516601562
462,17,3.1292564868927
462,18,2.837155818939209
462,19,2.837155818939209
462,20,2.837155818939209
462,21,2.837155818939209
462,22,2.837155818939209
462,23,2.837155818939209
462,24,2.837155818939209
462,25,2.837155818939209
462,26,2.837155818939209
462,27,2.837155818939209
462,28,2.837155818939209
462,29,2.837155818939209
462,30,2.822643756866455
462,31,2.822643756866455
462,32,2.7985167503356934
462,33,2.7985167503356934
462,34,2.7985167503356934
462,35,2.7985167503356934
462,36,2.7985167503356934
462,37,2.7805285453796387
462,38,2.7805285453796387
462,39,2.7805285453796387
462,40,2.7805285453796387
462,41,2.7805285453796387
462,42,2.7805285453796387
462,43,2.7805285453796387
462,44,2.7805285453796387
462,45,2.7805285453796387
462,46,2.7805285453796387
462,47,2.7805285453796387
462,48,2.7805285453796387
462,49,2.7805285453796387
472,0,1.161414623260498
472,1,1.161414623260498
472,2,1.161414623260498
472,3,1.161414623260498
472,4,1.0718564987182617
472,5,1.0718564987182617
472,6,1.0718564987182617
472,7,1.0718564987182617
472,8,1.0718564987182617
472,9,1.0718564987182617
472,10,1.0718564987182617
472,11,1.0718564987182617
472,12,1.0680224895477295
472,13,1.0680224895477295
472,14,1.0680224895477295
472,15,1.0245702266693115
472,16,1.0245702266693115
472,17,0.9320563077926636
472,18,0.8983674645423889
472,19,0.8983674645423889
472,20,0.8983674645423889
472,21,0.8150590658187866
472,22,0.8150590658187866
472,23,0.8150590658187866
472,24,0.8150590658187866
472,25,0.8150590658187866
472,26,0.8150590658187866
472,27,0.8150590658187866
472,28,0.6681156158447266
472,29,0.6383653879165649
472,30,0.6383653879165649
472,31,0.49083489179611206
472,32,0.49083489179611206
472,33,0.49083489179611206
472,34,0.49083489179611206
472,35,0.49083489179611206
472,36,0.49083489179611206
472,37,0.49083489179611206
472,38,0.49083489179611206
472,39,0.49083489179611206
472,40,0.49083489179611206
472,41,0.49083489179611206
472,42,0.49083489179611206
472,43,0.49083489179611206
472,44,0.49083489179611206
472,45,0.49083489179611206
472,46,0.49083489179611206
472,47,0.49083489179611206
472,48,0.49083489179611206
472,49,0.49083489179611206
474,0,1.041562557220459
474,1,1.041562557220459
474,2,0.9882906675338745
474,3,0.9882906675338745
474,4,0.8582730293273926
474,5,0.8582730293273926
474,6,0.8518640995025635
474,7,0.8518640995025635
474,8,0.8518640995025635
474,9,0.8518640995025635
474,10,0.8518640995025635
474,11,0.8234419822692871
474,12,0.8234419822692871
474,13,0.8234419822692871
474,14,0.8234419822692871
474,15,0.8234419822692871
474,16,0.7178593873977661
474,17,0.7178593873977661
474,18,0.7178593873977661
474,19,0.7178593873977661
474,20,0.7178593873977661
474,21,0.7178593873977661
474,22,0.7178593873977661
474,23,0.7178593873977661
474,24,0.7178593873977661
474,25,0.7095873355865479
474,26,0.7055773735046387
474,27,0.7055773735046387
474,28,0.5856322050094604
474,29,0.5856322050094604
474,30,0.5856322050094604
474,31,0.5856322050094604
474,32,0.5856322050094604
474,33,0.5856322050094604
474,34,0.5856322050094604
474,35,0.5856322050094604
474,36,0.5856322050094604
474,37,0.5856322050094604
474,38,0.5856322050094604
474,39,0.5856322050094604
474,40,0.5856322050094604
474,41,0.5631986856460571
474,42,0.5631986856460571
474,43,0.5631986856460571
474,44,0.5631986856460571
474,45,0.5631986856460571
474,46,0.5631986856460571
474,47,0.5631986856460571
474,48,0.5631986856460571
474,49,0.5631986856460571
478,0,1.6409533023834229
478,1,1.4333195686340332
478,2,1.3380436897277832
478,3,1.3380436897277832
478,4,1.3245978355407715
478,5,1.1516504287719727
478,6,0.9982168674468994
478,7,0.8258271217346191
478,8,0.8258271217346191
478,9,0.8258271217346191
478,10,0.8258271217346191
478,11,0.8258271217346191
478,12,0.8258271217346191
478,13,0.8258271217346191
478,14,0.8258271217346191
478,15,0.8258271217346191
478,16,0.8258271217346191
478,17,0.8258271217346191
478,18,0.8258271217346191
478,19,0.8258271217346191
478,20,0.7734489440917969
478,21,0.7734489440917969
478,22,0.7734489440917969
478,23,0.7734489440917969
478,24,0.7734489440917969
478,25,0.7734489440917969
478,26,0.7734489440917969
478,27,0.7734489440917969
478,28,0.7734489440917969
478,29,0.7734489440917969
478,30,0.7734489440917969
478,31,0.7728545665740967
478,32,0.7728545665740967
478,33,0.7728545665740967
478,34,0.7728545665740967
478,35,0.7728545665740967
478,36,0.7728545665740967
478,37,0.7728545665740967
478,38,0.7728545665740967
478,39,0.7728545665740967
478,40,0.7728545665740967
478,41,0.7728545665740967
478,42,0.7728545665740967
478,43,0.7728545665740967
478,44,0.7728545665740967
478,45,0.7728545665740967
478,46,0.7728545665740967
478,47,0.7728545665740967
478,48,0.7728545665740967
478,49,0.7728545665740967
50,0,0.7914912700653076
50,1,0.7914912700653076
50,2,0.7914912700653076
50,3,0.7014167308807373
50,4,0.7014167308807373
50,5,0.7014167308807373
50,6,0.655029833316803
50,7,0.655029833316803
50,8,0.655029833316803
50,9,0.655029833316803
50,10,0.655029833316803
50,11,0.655029833316803
50,12,0.655029833316803
50,13,0.5007340312004089
50,14,0.5007340312004089
50,15,0.5007340312004089
50,16,0.3441193103790283
50,17,0.3441193103790283
50,18,0.3441193103790283
50,19,0.3441193103790283
50,20,0.3441193103790283
50,21,0.3441193103790283
50,22,0.3441193103790283
50,23,0.3261798024177551
50,24,0.3261798024177551
50,25,0.3261798024177551
50,26,0.3261798024177551
50,27,0.3261798024177551
50,28,0.3261798024177551
50,29,0.3261798024177551
50,30,0.3261798024177551
50,31,0.3261798024177551
50,32,0.3261798024177551
50,33,0.3261798024177551
50,34,0.3261798024177551
50,35,0.3261798024177551
50,36,0.3261798024177551
50,37,0.3261798024177551
50,38,0.3261798024177551
50,39,0.3261798024177551
50,40,0.3261798024177551
50,41,0.3261798024177551
50,42,0.3261798024177551
50,43,0.3261798024177551
50,44,0.3261798024177551
50,45,0.3261798024177551
50,46,0.3261798024177551
50,47,0.3261798024177551
50,48,0.3261798024177551
50,49,0.3261798024177551
56,0,0.010447502136230469
56,1,0.010447502136230469
56,2,0.010447502136230469
56,3,0.010447502136230469
56,4,0.010447502136230469
56,5,0.006549835205078125
56,6,0.006549835205078125
56,7,0.00519561767578125
56,8,0.00519561767578125
56,9,0.00519561767578125
56,10,0.00519561767578125
56,11,0.00519561767578125
56,12,0.00519561767578125
56,13,0.00519561767578125
56,14,0.0002455711364746094
56,15,0.0002455711364746094
56,16,0.0002455711364746094
56,17,0.0002455711364746094
56,18,0.0002455711364746094
56,19,0.0002455711364746094
56,20,0.0002455711364746094
56,21,0.0002455711364746094
56,22,0.0002455711364746094
56,23,0.0002455711364746094
56,24,0.0002455711364746094
56,25,0.0002455711364746094
56,26,0.0002455711364746094
56,27,0.0002455711364746094
56,28,0.0002455711364746094
56,29,0.0002455711364746094
56,30,0.0002455711364746094
56,31,0.0002455711364746094
56,32,0.0002455711364746094
56,33,0.0002455711364746094
56,34,0.0002455711364746094
56,35,0.0002455711364746094
56,36,0.0002455711364746094
56,37,0.0002455711364746094
56,38,0.0002455711364746094
56,39,0.0002455711364746094
56,40,0.0002455711364746094
56,41,0.0002455711364746094
56,42,0.0002455711364746094
56,43,0.0002455711364746094
56,44,0.0002455711364746094
56,45,0.0002455711364746094
56,46,0.0002455711364746094
56,47,0.0002455711364746094
56,48,0.0002455711364746094
56,49,0.0002455711364746094
6,0,0.019653379917144775
6,1,0.008001446723937988
6,2,0.008001446723937988
6,3,0.0014420747756958008
6,4,0.0014420747756958008
6,5,0.0014420747756958008
6,6,0.0014420747756958008
6,7,0.0014420747756958008
6,8,0.0014420747756958008
6,9,0.0014420747756958008
6,10,0.0014420747756958008
6,11,0.0014420747756958008
6,12,0.0014420747756958008
6,13,0.0014420747756958008
6,14,0.0014420747756958008
6,15,0.0014420747756958008
6,16,0.0014420747756958008
6,17,0.0014420747756958008
6,18,0.0014420747756958008
6,19,0.0010533332824707031
6,20,0.0010533332824707031
6,21,0.0010533332824707031
6,22,0.0010533332824707031
6,23,0.0010533332824707031
6,24,0.0010533332824707031
6,25,0.0010533332824707031
6,26,0.000840306282043457
6,27,0.000840306282043457
6,28,0.000840306282043457
6,29,0.000840306282043457
6,30,0.000840306282043457
6,31,0.000840306282043457
6,32,0.000840306282043457
6,33,0.000840306282043457
6,34,0.000840306282043457
6,35,0.000840306282043457
6,36,0.000840306282043457
6,37,0.000840306282043457
6,38,0.000840306282043457
6,39,0.000840306282043457
6,40,0.000840306282043457
6,41,0.000840306282043457
6,42,0.000840306282043457
6,43,0.000840306282043457
6,44,0.000840306282043457
6,45,0.000840306282043457
6,46,0.000840306282043457
6,47,0.000840306282043457
6,48,0.0007059574127197266
6,49,0.0007059574127197266
80,0,0.5720856189727783
80,1,0.22968852519989014
80,2,0.22968852519989014
80,3,0.11803865432739258
80,4,0.11803865432739258
80,5,0.11257970333099365
80,6,0.11257970333099365
80,7,0.11257970333099365
80,8,0.11257970333099365
80,9,0.11257970333099365
80,10,0.11257970333099365
80,11,0.11257970333099365
80,12,0.11257970333099365
80,13,0.08421409130096436
80,14,0.08421409130096436
80,15,0.08421409130096436
80,16,0.018342971801757812
80,17,0.018342971801757812
80,18,0.018342971801757812
80,19,0.018342971801757812
80,20,0.018342971801757812
80,21,0.018342971801757812
80,22,0.018342971801757812
80,23,0.018342971801757812
80,24,0.018342971801757812
80,25,0.018342971801757812
80,26,0.018342971801757812
80,27,0.018342971801757812
80,28,0.018342971801757812
80,29,0.018342971801757812
80,30,0.018342971801757812
80,31,0.018342971801757812
80,32,0.018342971801757812
80,33,0.018342971801757812
80,34,0.016928791999816895
80,35,0.016928791999816895
80,36,0.016928791999816895
80,37,0.016928791999816895
80,38,0.016928791999816895
80,39,0.016928791999816895
80,40,0.016928791999816895
80,41,0.01395881175994873
80,42,0.01395881175994873
80,43,0.01395881175994873
80,44,0.01395881175994873
80,45,0.01395881175994873
80,46,0.01395881175994873
80,47,0.01395881175994873
80,48,0.01395881175994873
80,49,0.01395881175994873
82,0,0.7226603031158447
82,1,0.7226603031158447
82,2,0.6458127498626709
82,3,0.54386305809021
82,4,0.54386305809021
82,5,0.4649393558502197
82,6,0.4649393558502197
82,7,0.4649393558502197
82,8,0.4649393558502197
82,9,0.4649393558502197
82,10,0.2982141971588135
82,11,0.2982141971588135
82,12,0.2982141971588135
82,13,0.2982141971588135
82,14,0.2982141971588135
82,15,0.2982141971588135
82,16,0.2982141971588135
82,17,0.2982141971588135
82,18,0.2512247562408447
82,19,0.2512247562408447
82,20,0.2512247562408447
82,21,0.2512247562408447
82,22,0.15736842155456543
82,23,0.15736842155456543
82,24,0.15736842155456543
82,25,0.15736842155456543
