sut,cell,arm,rep,gen,cum_own_hv
qwen,278,pmi,2,29,0.9890074677862976
qwen,278,pmi,2,30,0.9890074677862976
qwen,278,pmi,2,31,0.988848181270616
qwen,278,pmi,2,32,0.9886672069932696
qwen,278,pmi,2,33,0.9886672069932696
qwen,278,pmi,2,34,0.9886672069932696
qwen,278,pmi,2,35,0.9886672069932696
qwen,278,pmi,2,36,0.9886672069932696
qwen,278,pmi,2,37,0.9886032122538426
qwen,278,pmi,2,38,0.9886032122538426
qwen,278,pmi,2,39,0.9954590967475414
qwen,278,pmi,2,40,0.9955230914869684
qwen,278,pmi,2,41,0.9955230914869684
qwen,278,pmi,2,42,0.9955230914869684
qwen,278,pmi,2,43,0.9955230914869684
qwen,278,pmi,2,44,0.9955230914869684
qwen,278,pmi,2,45,0.9957793341973984
qwen,278,pmi,2,46,0.995734072148019
qwen,278,pmi,2,47,0.9960287585529177
qwen,278,pmi,2,48,0.9960287585529177
qwen,278,pmi,2,49,0.9965265963275359
qwen,454,pmi,2,0,0.9761243167421245
qwen,454,pmi,2,1,0.9767903595213462
qwen,454,pmi,2,2,0.9882931606388472
qwen,454,pmi,2,3,0.9931003528735066
qwen,454,pmi,2,4,0.9961053367293058
qwen,454,pmi,2,5,0.9961630035196013
qwen,454,pmi,2,6,0.9961630035196013
qwen,454,pmi,2,7,0.9967919813471172
qwen,454,pmi,2,8,0.9967919813471172
qwen,454,pmi,2,9,0.997007630799343
qwen,454,pmi,2,10,0.997128834115157
qwen,454,pmi,2,11,0.997387838902734
qwen,454,pmi,2,12,0.997387838902734
qwen,454,pmi,2,13,0.9979018102462518
qwen,454,pmi,2,14,0.9979018102462518
qwen,454,pmi,2,15,0.9979018102462518
qwen,454,pmi,2,16,0.9979026044408481
qwen,454,pmi,2,17,0.9979026044408481
qwen,454,pmi,2,18,0.9977456566637152
qwen,454,pmi,2,19,0.9977553973273207
qwen,454,pmi,2,20,0.9979910337799509
qwen,454,pmi,2,21,0.9979910337799509
qwen,454,pmi,2,22,0.9979910337799509
qwen,454,pmi,2,23,0.9979910337799509
qwen,454,pmi,2,24,0.9979910337799509
qwen,454,pmi,2,25,0.9979944843735304
qwen,454,pmi,2,26,0.9979896181357327
qwen,454,pmi,2,27,0.9979896181357327
qwen,454,pmi,2,28,0.9979896181357327
qwen,454,pmi,2,29,0.9979896181357327
qwen,454,pmi,2,30,0.9982096278474193
qwen,454,pmi,2,31,0.9982312551791758
qwen,454,pmi,2,32,0.9982312551791758
qwen,454,pmi,2,33,0.998605278275051
qwen,454,pmi,2,34,0.998605278275051
qwen,454,pmi,2,35,0.9986517433505145
qwen,454,pmi,2,36,0.9986517433505145
qwen,454,pmi,2,37,0.9986517433505145
qwen,454,pmi,2,38,0.9986426667633453
qwen,454,pmi,2,39,0.9986426667633453
qwen,454,pmi,2,40,0.9986426667633453
qwen,454,pmi,2,41,0.9986426667633453
qwen,454,pmi,2,42,0.9986426667633453
qwen,454,pmi,2,43,0.9986426667633453
qwen,454,pmi,2,44,0.9986426667633453
qwen,454,pmi,2,45,0.9986426667633453
qwen,454,pmi,2,46,0.9986425004772359
qwen,454,pmi,2,47,0.9986425004772359
qwen,454,pmi,2,48,0.9986425004772359
qwen,454,pmi,2,49,0.9986425004772359
qwen,474,pmi,2,0,0.9895479621893309
qwen,474,pmi,2,1,0.9898593515428937
qwen,474,pmi,2,2,0.9906874188858766
qwen,474,pmi,2,3,0.9911241952978305
qwen,474,pmi,2,4,0.9911241952978305
qwen,474,pmi,2,5,0.9922265244798314
qwen,474,pmi,2,6,0.9922138480162322
qwen,474,pmi,2,7,0.9956343835124384
qwen,474,pmi,2,8,0.9956343835124384
qwen,474,pmi,2,9,0.9954109613500765
qwen,474,pmi,2,10,0.997067654753301
qwen,474,pmi,2,11,0.9984659524772219
qwen,474,pmi,2,12,0.998492569189023
qwen,474,pmi,2,13,0.998492569189023
qwen,474,pmi,2,14,0.998492569189023
qwen,474,pmi,2,15,0.998492569189023
qwen,474,pmi,2,16,0.998492569189023
qwen,474,pmi,2,17,0.9987111595608676
qwen,474,pmi,2,18,0.9987111595608676
qwen,474,pmi,2,19,0.9987111595608676
qwen,474,pmi,2,20,0.9987111595608676
qwen,474,pmi,2,21,0.9987111595608676
qwen,474,pmi,2,22,0.9987111595608676
qwen,474,pmi,2,23,0.9987111595608676
qwen,474,pmi,2,24,0.9987111595608676
qwen,474,pmi,2,25,0.9987103749359021
qwen,474,pmi,2,26,0.9987103749359021
qwen,474,pmi,2,27,0.9987103749359021
qwen,474,pmi,2,28,0.9989601459960211
qwen,474,pmi,2,29,0.9989601459960211
qwen,474,pmi,2,30,0.9989601459960211
qwen,474,pmi,2,31,0.9989601459960211
qwen,474,pmi,2,32,0.9989006996188691
qwen,474,pmi,2,33,0.9990138882459634
qwen,474,pmi,2,34,0.9991013587402674
qwen,474,pmi,2,35,0.9991013587402674
qwen,474,pmi,2,36,0.9990977307906601
qwen,474,pmi,2,37,0.9992003324732981
qwen,474,pmi,2,38,0.9992003252176702
qwen,474,pmi,2,39,0.9992003252176702
qwen,474,pmi,2,40,0.9993432055018732
qwen,474,pmi,2,41,0.9993432055018732
qwen,474,pmi,2,42,0.9993432055018732
qwen,474,pmi,2,43,0.9993432055018732
qwen,474,pmi,2,44,0.9993432055018732
qwen,474,pmi,2,45,0.9993432055018732
qwen,474,pmi,2,46,0.9993538062455847
qwen,474,pmi,2,47,0.9993538062455847
qwen,474,pmi,2,48,0.9993527068823271
qwen,474,pmi,2,49,0.9993554278445326
qwen,2,pmi,3,0,0.7744058796593377
qwen,2,pmi,3,1,0.7489817224823319
qwen,2,pmi,3,2,0.7579020651969108
qwen,2,pmi,3,3,0.7597350476382373
qwen,2,pmi,3,4,0.7598525982898277
qwen,2,pmi,3,5,0.7728123129667105
qwen,2,pmi,3,6,0.7763144241438973
qwen,2,pmi,3,7,0.8574308967805123
qwen,2,pmi,3,8,0.868751306344081
qwen,2,pmi,3,9,0.8729069615090574
qwen,2,pmi,3,10,0.8649249026725243
qwen,2,pmi,3,11,0.8757777688381551
qwen,2,pmi,3,12,0.8757777688381551
qwen,2,pmi,3,13,0.8866831960083845
qwen,2,pmi,3,14,0.8971639293450135
qwen,2,pmi,3,15,0.8969808710408999
qwen,2,pmi,3,16,0.8969808710408999
qwen,2,pmi,3,17,0.8903959952854179
qwen,2,pmi,3,18,0.8896938894425068
qwen,2,pmi,3,19,0.8896938894425068
qwen,2,pmi,3,20,0.8896938894425068
qwen,2,pmi,3,21,0.8896938894425068
qwen,2,pmi,3,22,0.8950898500534149
qwen,2,pmi,3,23,0.8950898500534149
qwen,2,pmi,3,24,0.8950898500534149
qwen,2,pmi,3,25,0.8950898500534149
qwen,2,pmi,3,26,0.8950898500534149
qwen,2,pmi,3,27,0.8949384599834591
qwen,2,pmi,3,28,0.8949384599834591
qwen,2,pmi,3,29,0.8949384599834591
qwen,2,pmi,3,30,0.894026715923716
qwen,2,pmi,3,31,0.894026715923716
qwen,2,pmi,3,32,0.894026715923716
qwen,2,pmi,3,33,0.8962036909104825
qwen,2,pmi,3,34,0.8969018222154439
qwen,2,pmi,3,35,0.8969018222154439
qwen,2,pmi,3,36,0.8971282832615368
qwen,2,pmi,3,37,0.896963965606403
qwen,2,pmi,3,38,0.8968318714214873
qwen,2,pmi,3,39,0.8968318714214873
qwen,2,pmi,3,40,0.9447007757407409
qwen,2,pmi,3,41,0.9446954687794407
qwen,2,pmi,3,42,0.9518675814877758
qwen,2,pmi,3,43,0.9518675814877758
qwen,2,pmi,3,44,0.9544443667113961
qwen,2,pmi,3,45,0.9535406421612691
qwen,2,pmi,3,46,0.9535406421612691
qwen,2,pmi,3,47,0.9534162880780104
qwen,2,pmi,3,48,0.9638899688248161
qwen,2,pmi,3,49,0.9638899688248161
qwen,26,pmi,3,0,0.7770776355320269
qwen,26,pmi,3,1,0.8426630637040725
qwen,26,pmi,3,2,0.8399981288043586
qwen,26,pmi,3,3,0.9085378442798648
qwen,26,pmi,3,4,0.9110781466280733
qwen,26,pmi,3,5,0.9102275853042487
qwen,26,pmi,3,6,0.9081401049911797
qwen,26,pmi,3,7,0.9101680389216712
qwen,26,pmi,3,8,0.9101459167383097
qwen,26,pmi,3,9,0.9107866406261742
qwen,26,pmi,3,10,0.9129167058625378
qwen,26,pmi,3,11,0.9130036998260487
qwen,26,pmi,3,12,0.9130036998260487
qwen,26,pmi,3,13,0.9137315051602172
qwen,26,pmi,3,14,0.9534732658673335
qwen,26,pmi,3,15,0.97589622715393
qwen,26,pmi,3,16,0.97589622715393
qwen,26,pmi,3,17,0.9815765338259059
qwen,26,pmi,3,18,0.9827430506905279
qwen,26,pmi,3,19,0.9813685707143835
qwen,26,pmi,3,20,0.9820507987214997
qwen,26,pmi,3,21,0.9820507987214997
qwen,26,pmi,3,22,0.9820507987214997
qwen,26,pmi,3,23,0.9820507987214997
qwen,26,pmi,3,24,0.9821920316588055
qwen,26,pmi,3,25,0.9823473976986545
qwen,26,pmi,3,26,0.9823473976986545
qwen,26,pmi,3,27,0.9814880887667339
qwen,26,pmi,3,28,0.981706549500202
qwen,26,pmi,3,29,0.981706549500202
qwen,26,pmi,3,30,0.9842305519917347
qwen,26,pmi,3,31,0.9840790449051527
qwen,26,pmi,3,32,0.9840790449051527
qwen,26,pmi,3,33,0.9840790449051527
qwen,26,pmi,3,34,0.9843324639865227
qwen,26,pmi,3,35,0.9844506863538209
qwen,26,pmi,3,36,0.9844472571178241
qwen,26,pmi,3,37,0.9844472571178241
qwen,26,pmi,3,38,0.9844472571178241
qwen,26,pmi,3,39,0.9844472571178241
qwen,26,pmi,3,40,0.9844472571178241
qwen,26,pmi,3,41,0.9844472571178241
qwen,26,pmi,3,42,0.9844472571178241
qwen,26,pmi,3,43,0.9845987642044061
qwen,26,pmi,3,44,0.9845987642044061
qwen,26,pmi,3,45,0.9845987642044061
qwen,26,pmi,3,46,0.9845987642044061
qwen,26,pmi,3,47,0.9845987642044061
qwen,26,pmi,3,48,0.9845987642044061
qwen,26,pmi,3,49,0.9845987642044061
qwen,28,pmi,3,0,0.879577199483777
qwen,28,pmi,3,1,0.9200459029133972
qwen,28,pmi,3,2,0.9181400284215853
qwen,28,pmi,3,3,0.9588296877013313
qwen,28,pmi,3,4,0.9588296877013313
qwen,28,pmi,3,5,0.9544198122155201
qwen,28,pmi,3,6,0.9542482275258493
qwen,28,pmi,3,7,0.9654094468768653
qwen,28,pmi,3,8,0.9651746598852646
qwen,28,pmi,3,9,0.9642259213435757
qwen,28,pmi,3,10,0.9642259213435757
qwen,28,pmi,3,11,0.9659885066273333
qwen,28,pmi,3,12,0.9685139379187209
qwen,28,pmi,3,13,0.9684903374551472
qwen,28,pmi,3,14,0.9684903374551472
qwen,28,pmi,3,15,0.9688120138672021
qwen,28,pmi,3,16,0.967256278135218
qwen,28,pmi,3,17,0.9795127727382176
qwen,28,pmi,3,18,0.9799406257074874
qwen,28,pmi,3,19,0.986987971082643
qwen,28,pmi,3,20,0.9863204566968811
qwen,28,pmi,3,21,0.9858120352745772
qwen,28,pmi,3,22,0.9886895727153654
qwen,28,pmi,3,23,0.9886895727153654
qwen,28,pmi,3,24,0.9886895727153654
qwen,28,pmi,3,25,0.9886895727153654
qwen,28,pmi,3,26,0.9884610055937422
qwen,28,pmi,3,27,0.9885792837620855
qwen,28,pmi,3,28,0.9952545355188774
qwen,28,pmi,3,29,0.9937492730739238
qwen,28,pmi,3,30,0.9937492730739238
qwen,28,pmi,3,31,0.9937356038203647
qwen,28,pmi,3,32,0.9937356038203647
qwen,28,pmi,3,33,0.9937356038203647
qwen,28,pmi,3,34,0.9937356038203647
qwen,28,pmi,3,35,0.9937356038203647
qwen,28,pmi,3,36,0.9937356038203647
qwen,28,pmi,3,37,0.9937356038203647
qwen,28,pmi,3,38,0.9937356038203647
qwen,28,pmi,3,39,0.9937356038203647
qwen,28,pmi,3,40,0.9944072356587416
qwen,28,pmi,3,41,0.9944072356587416
qwen,28,pmi,3,42,0.9944072356587416
qwen,28,pmi,3,43,0.9950095531125147
qwen,28,pmi,3,44,0.9953598586490024
qwen,28,pmi,3,45,0.9953598586490024
qwen,28,pmi,3,46,0.9953598586490024
qwen,28,pmi,3,47,0.9953598586490024
qwen,28,pmi,3,48,0.9953598586490024
qwen,28,pmi,3,49,0.9953598586490024
qwen,96,pmi,3,0,0.6809822597365449
qwen,96,pmi,3,1,0.7801740429853733
qwen,96,pmi,3,2,0.780291851290915
qwen,96,pmi,3,3,0.7804031720353052
qwen,96,pmi,3,4,0.8237417838554608
qwen,96,pmi,3,5,0.8247351692756332
qwen,96,pmi,3,6,0.8248600648011772
qwen,96,pmi,3,7,0.8282858721509438
qwen,96,pmi,3,8,0.8581032688595718
qwen,96,pmi,3,9,0.8590942636544525
qwen,96,pmi,3,10,0.8628264315750288
qwen,96,pmi,3,11,0.8626387598721877
qwen,96,pmi,3,12,0.8679754255003295
qwen,96,pmi,3,13,0.8679754255003295
qwen,96,pmi,3,14,0.8681182167903865
qwen,96,pmi,3,15,0.869098610675382
qwen,96,pmi,3,16,0.869098610675382
qwen,96,pmi,3,17,0.869098610675382
qwen,96,pmi,3,18,0.869098610675382
qwen,96,pmi,3,19,0.8924101188641449
qwen,96,pmi,3,20,0.8924101188641449
qwen,96,pmi,3,21,0.8924101188641449
qwen,96,pmi,3,22,0.8925837950194464
qwen,96,pmi,3,23,0.8925837950194464
qwen,96,pmi,3,24,0.8925837950194464
qwen,96,pmi,3,25,0.8925837950194464
qwen,96,pmi,3,26,0.8925837950194464
qwen,96,pmi,3,27,0.8925837950194464
qwen,96,pmi,3,28,0.8925837950194464
qwen,96,pmi,3,29,0.8925837950194464
qwen,96,pmi,3,30,0.8925837950194464
qwen,96,pmi,3,31,0.8925837950194464
qwen,96,pmi,3,32,0.8925837950194464
qwen,96,pmi,3,33,0.8925837950194464
qwen,96,pmi,3,34,0.8925837950194464
qwen,96,pmi,3,35,0.8925837950194464
qwen,96,pmi,3,36,0.8925837950194464
qwen,96,pmi,3,37,0.8925837950194464
qwen,96,pmi,3,38,0.8925837950194464
qwen,96,pmi,3,39,0.8925837950194464
qwen,96,pmi,3,40,0.9160098232849156
qwen,96,pmi,3,41,0.9160098232849156
qwen,96,pmi,3,42,0.9160098232849156
qwen,96,pmi,3,43,0.9160098232849156
qwen,96,pmi,3,44,0.9160098232849156
qwen,96,pmi,3,45,0.9161046655046139
qwen,96,pmi,3,46,0.9161046655046139
qwen,96,pmi,3,47,0.9161046655046139
qwen,96,pmi,3,48,0.9161046655046139
qwen,96,pmi,3,49,0.9161046655046139
qwen,196,pmi,3,0,0.5574657122294109
qwen,196,pmi,3,1,0.6113521791435218
qwen,196,pmi,3,2,0.6103842605699648
qwen,196,pmi,3,3,0.6113521791435218
qwen,196,pmi,3,4,0.6117421904125728
qwen,196,pmi,3,5,0.6115709639884329
qwen,196,pmi,3,6,0.6174779563873738
qwen,196,pmi,3,7,0.6174779563873738
qwen,196,pmi,3,8,0.6174558599789938
qwen,196,pmi,3,9,0.6304828645409764
qwen,196,pmi,3,10,0.6697494585413833
qwen,196,pmi,3,11,0.6697494585413833
qwen,196,pmi,3,12,0.6697436093210101
qwen,196,pmi,3,13,0.6723095346857478
qwen,196,pmi,3,14,0.7020244050670315
qwen,196,pmi,3,15,0.7014385918239215
qwen,196,pmi,3,16,0.7021116343167451
qwen,196,pmi,3,17,0.717031707634797
qwen,196,pmi,3,18,0.7173561005441992
qwen,196,pmi,3,19,0.7180570594004324
qwen,196,pmi,3,20,0.7180570594004324
qwen,196,pmi,3,21,0.7196132875419594
qwen,196,pmi,3,22,0.7196132875419594
qwen,196,pmi,3,23,0.7236775273496323
qwen,196,pmi,3,24,0.7241516342392197
qwen,196,pmi,3,25,0.7243975142279903
qwen,196,pmi,3,26,0.7243975142279903
qwen,196,pmi,3,27,0.7325341268344684
qwen,196,pmi,3,28,0.7325341268344684
qwen,196,pmi,3,29,0.7325341268344684
qwen,196,pmi,3,30,0.7363489801819261
qwen,196,pmi,3,31,0.7363489801819261
qwen,196,pmi,3,32,0.7406283957106214
qwen,196,pmi,3,33,0.7405837495047766
qwen,196,pmi,3,34,0.7406401732662418
qwen,196,pmi,3,35,0.7406401732662418
qwen,196,pmi,3,36,0.74077759535463
qwen,196,pmi,3,37,0.74077759535463
qwen,196,pmi,3,38,0.74077759535463
qwen,196,pmi,3,39,0.74077759535463
qwen,196,pmi,3,40,0.74077759535463
qwen,196,pmi,3,41,0.74077759535463
qwen,196,pmi,3,42,0.74077759535463
qwen,196,pmi,3,43,0.74077759535463
qwen,196,pmi,3,44,0.74077759535463
qwen,196,pmi,3,45,0.74077759535463
qwen,196,pmi,3,46,0.7408123040521466
qwen,196,pmi,3,47,0.7408123040521466
qwen,196,pmi,3,48,0.7408123040521466
qwen,196,pmi,3,49,0.7408123040521466
qwen,278,pmi,3,0,0.8448108037312827
qwen,278,pmi,3,1,0.8686285595012371
qwen,278,pmi,3,2,0.8759644930366172
qwen,278,pmi,3,3,0.9004104005544293
qwen,278,pmi,3,4,0.8987527660580875
qwen,278,pmi,3,5,0.8990772940012391
qwen,278,pmi,3,6,0.8976076169826058
qwen,278,pmi,3,7,0.8975603590886145
qwen,278,pmi,3,8,0.8979801152991416
qwen,278,pmi,3,9,0.9037635947592567
qwen,278,pmi,3,10,0.9067463083558729
qwen,278,pmi,3,11,0.9065805786388237
qwen,278,pmi,3,12,0.907269143988819
qwen,278,pmi,3,13,0.9206139718601276
qwen,278,pmi,3,14,0.9206139718601276
qwen,278,pmi,3,15,0.9201423497179189
qwen,278,pmi,3,16,0.9204836537223715
qwen,278,pmi,3,17,0.9205833328169332
qwen,278,pmi,3,18,0.920543522119869
qwen,278,pmi,3,19,0.9206555129138663
qwen,278,pmi,3,20,0.9212572005464866
qwen,278,pmi,3,21,0.9212572005464866
qwen,278,pmi,3,22,0.9210685607821312
qwen,278,pmi,3,23,0.9326524942722902
qwen,278,pmi,3,24,0.933416207631429
qwen,278,pmi,3,25,0.933416207631429
qwen,278,pmi,3,26,0.9331698632830268
qwen,278,pmi,3,27,0.9331696741445615
qwen,278,pmi,3,28,0.933296251852266
qwen,278,pmi,3,29,0.933296251852266
qwen,278,pmi,3,30,0.933296251852266
qwen,278,pmi,3,31,0.9333962766017108
qwen,278,pmi,3,32,0.9337183093052936
qwen,278,pmi,3,33,0.9385345728289786
qwen,278,pmi,3,34,0.9385345728289786
qwen,278,pmi,3,35,0.9459496991603136
qwen,278,pmi,3,36,0.9459496991603136
qwen,278,pmi,3,37,0.9625700248901501
qwen,278,pmi,3,38,0.9626469320605415
qwen,278,pmi,3,39,0.9632744167916466
qwen,278,pmi,3,40,0.9633715059038854
qwen,278,pmi,3,41,0.9666016403764617
qwen,278,pmi,3,42,0.9683448997647481
qwen,278,pmi,3,43,0.9685848047292562
qwen,278,pmi,3,44,0.9688792638209536
qwen,278,pmi,3,45,0.9688792638209536
qwen,278,pmi,3,46,0.9687362668122093
qwen,278,pmi,3,47,0.9687362668122093
qwen,278,pmi,3,48,0.9688792638209536
qwen,278,pmi,3,49,0.96890760648025
qwen,454,pmi,3,0,0.9483362337801101
qwen,454,pmi,3,1,0.9716798507770581
qwen,454,pmi,3,2,0.9716383371252113
qwen,454,pmi,3,3,0.972127828827558
qwen,454,pmi,3,4,0.9928677144446607
qwen,454,pmi,3,5,0.9949170356622735
qwen,454,pmi,3,6,0.9949129309094129
qwen,454,pmi,3,7,0.9954472484577774
qwen,454,pmi,3,8,0.9974252557863013
qwen,454,pmi,3,9,0.9974742587719354
qwen,454,pmi,3,10,0.9974742587719354
qwen,454,pmi,3,11,0.9975887757722836
qwen,454,pmi,3,12,0.9975887757722836
qwen,454,pmi,3,13,0.9976867319204431
qwen,454,pmi,3,14,0.9976867319204431
qwen,454,pmi,3,15,0.9976867319204431
qwen,454,pmi,3,16,0.9978828683444664
qwen,454,pmi,3,17,0.9978828683444664
qwen,454,pmi,3,18,0.9978815062867903
qwen,454,pmi,3,19,0.9978815062867903
qwen,454,pmi,3,20,0.9978815062867903
qwen,454,pmi,3,21,0.9978815062867903
qwen,454,pmi,3,22,0.9978815062867903
qwen,454,pmi,3,23,0.9978815062867903
qwen,454,pmi,3,24,0.9981291969481588
qwen,454,pmi,3,25,0.9981291969481588
qwen,454,pmi,3,26,0.9989283421544085
qwen,454,pmi,3,27,0.9989283421544085
qwen,454,pmi,3,28,0.9989283421544085
qwen,454,pmi,3,29,0.9989283421544085
qwen,454,pmi,3,30,0.9989283421544085
qwen,454,pmi,3,31,0.9989464899039784
qwen,454,pmi,3,32,0.9989464899039784
qwen,454,pmi,3,33,0.9989464899039784
qwen,454,pmi,3,34,0.9989464899039784
qwen,454,pmi,3,35,0.9994758289557404
qwen,454,pmi,3,36,0.9994758289557404
qwen,454,pmi,3,37,0.9994758289557404
qwen,454,pmi,3,38,0.9994710040648508
qwen,454,pmi,3,39,0.9994710040648508
qwen,454,pmi,3,40,0.9994710040648508
qwen,454,pmi,3,41,0.9994710040648508
qwen,454,pmi,3,42,0.9994710040648508
qwen,454,pmi,3,43,0.9994710040648508
qwen,454,pmi,3,44,0.9996315102613149
qwen,454,pmi,3,45,0.9996315102613149
qwen,454,pmi,3,46,0.9997402369060615
qwen,454,pmi,3,47,0.9997402369060615
qwen,454,pmi,3,48,0.9997402369060615
qwen,454,pmi,3,49,0.9997402369060615
qwen,474,pmi,3,0,0.9892383712652194
qwen,474,pmi,3,1,0.9965985947806681
qwen,474,pmi,3,2,0.9947891512523332
qwen,474,pmi,3,3,0.9975315443111904
qwen,474,pmi,3,4,0.9977352986190642
qwen,474,pmi,3,5,0.9983205848688153
qwen,474,pmi,3,6,0.9983205848688153
qwen,474,pmi,3,7,0.9986795001537185
qwen,474,pmi,3,8,0.9987726806916204
qwen,474,pmi,3,9,0.9987726806916204
qwen,474,pmi,3,10,0.9990683457855479
qwen,474,pmi,3,11,0.9991974874534163
qwen,474,pmi,3,12,0.9992350402952461
qwen,474,pmi,3,13,0.9992350402952461
qwen,474,pmi,3,14,0.9992350402952461
qwen,474,pmi,3,15,0.9992350402952461
qwen,474,pmi,3,16,0.9992327831507544
qwen,474,pmi,3,17,0.9992327831507544
qwen,474,pmi,3,18,0.9992327831507544
qwen,474,pmi,3,19,0.9992327831507544
qwen,474,pmi,3,20,0.9992327831507544
qwen,474,pmi,3,21,0.9992327831507544
qwen,474,pmi,3,22,0.9992327831507544
qwen,474,pmi,3,23,0.9992327831507544
qwen,474,pmi,3,24,0.9992327831507544
qwen,474,pmi,3,25,0.9992327831507544
qwen,474,pmi,3,26,0.9992647997958669
qwen,474,pmi,3,27,0.9992647997958669
qwen,474,pmi,3,28,0.9992647997958669
qwen,474,pmi,3,29,0.9992647997958669
qwen,474,pmi,3,30,0.9993934572692347
qwen,474,pmi,3,31,0.9993934572692347
qwen,474,pmi,3,32,0.9993934572692347
qwen,474,pmi,3,33,0.9995733419342118
qwen,474,pmi,3,34,0.9995733419342118
qwen,474,pmi,3,35,0.9995733419342118
qwen,474,pmi,3,36,0.9995733419342118
qwen,474,pmi,3,37,0.9995733419342118
qwen,474,pmi,3,38,0.9995733419342118
qwen,474,pmi,3,39,0.9995733419342118
qwen,474,pmi,3,40,0.9995733419342118
qwen,474,pmi,3,41,0.9995733419342118
qwen,474,pmi,3,42,0.9995733419342118
qwen,474,pmi,3,43,0.9995733419342118
qwen,474,pmi,3,44,0.9997231445452187
qwen,474,pmi,3,45,0.9997231445452187
qwen,474,pmi,3,46,0.9997231445452187
qwen,474,pmi,3,47,0.9997231445452187
qwen,474,pmi,3,48,0.9997231445452187
qwen,474,pmi,3,49,0.9997231445452187
llava,2,raw,1,0,0.9942582845687866
llava,2,raw,1,1,0.9987828731536865
llava,2,raw,1,2,0.9998527566591897
llava,2,raw,1,3,0.9998527566591897
llava,2,raw,1,4,0.9998527566591897
llava,2,raw,1,5,0.9998527566591897
llava,2,raw,1,6,0.9998188410793338
llava,2,raw,1,7,0.9998188410793338
llava,2,raw,1,8,0.9998188410793338
llava,2,raw,1,9,0.9998188410793338
llava,2,raw,1,10,0.9998188410793338
llava,2,raw,1,11,0.9998188410793338
llava,2,raw,1,12,0.9998188410793338
llava,2,raw,1,13,0.9998188410793338
llava,2,raw,1,14,0.9998188410793338
llava,2,raw,1,15,0.9998181093562472
llava,2,raw,1,16,0.9998181093562472
llava,2,raw,1,17,0.9998181093562472
llava,2,raw,1,18,0.9998433990879458
llava,2,raw,1,19,0.9998433990879458
llava,2,raw,1,20,0.9998433990879458
llava,2,raw,1,21,0.9998433990879458
llava,2,raw,1,22,0.9998433990879458
llava,2,raw,1,23,0.9998433990879458
llava,2,raw,1,24,0.9998447836877347
llava,2,raw,1,25,0.9998447836877347
llava,2,raw,1,26,0.9998630808817374
llava,2,raw,1,27,0.9998630808817374
llava,2,raw,1,28,0.9998630808817374
llava,2,raw,1,29,0.9998630808817374
llava,2,raw,1,30,0.9998630808817374
llava,2,raw,1,31,0.9998630808817374
llava,2,raw,1,32,0.9998630808817374
llava,2,raw,1,33,0.9998630808817374
llava,2,raw,1,34,0.999866364149002
llava,2,raw,1,35,0.999866364149002
llava,2,raw,1,36,0.999866364149002
llava,2,raw,1,37,0.999866364149002
llava,2,raw,1,38,0.999866364149002
llava,2,raw,1,39,0.999866364149002
llava,2,raw,1,40,0.999866364149002
llava,2,raw,1,41,0.999866364149002
llava,2,raw,1,42,0.999866364149002
llava,2,raw,1,43,0.999866364149002
llava,2,raw,1,44,0.999866364149002
llava,2,raw,1,45,0.999866364149002
llava,2,raw,1,46,0.999866364149002
llava,2,raw,1,47,0.999866364149002
llava,2,raw,1,48,0.999866364149002
llava,2,raw,1,49,0.999866364149002
llava,26,raw,1,0,0.8407738650883282
llava,26,raw,1,1,0.9431257627389811
llava,26,raw,1,2,0.9431257627389811
llava,26,raw,1,3,0.9679452111950151
llava,26,raw,1,4,0.9670735668312681
llava,26,raw,1,5,0.9670735668312681
llava,26,raw,1,6,0.9741465044809176
llava,26,raw,1,7,0.9741122174907375
llava,26,raw,1,8,0.9845218251238357
llava,26,raw,1,9,0.9855836374802633
llava,26,raw,1,10,0.9901410628993949
llava,26,raw,1,11,0.9904980027192348
llava,26,raw,1,12,0.9904980027192348
llava,26,raw,1,13,0.9904980027192348
llava,26,raw,1,14,0.9904980027192348
llava,26,raw,1,15,0.9904980027192348
llava,26,raw,1,16,0.9973810852558405
llava,26,raw,1,17,0.9973810852558405
llava,26,raw,1,18,0.9973810852558405
llava,26,raw,1,19,0.9973810852558405
llava,26,raw,1,20,0.9973810852558405
llava,26,raw,1,21,0.9973810852558405
llava,26,raw,1,22,0.997360896733072
llava,26,raw,1,23,0.997360896733072
llava,26,raw,1,24,0.997360896733072
llava,26,raw,1,25,0.997360896733072
llava,26,raw,1,26,0.997360896733072
llava,26,raw,1,27,0.997360896733072
llava,26,raw,1,28,0.997360896733072
llava,26,raw,1,29,0.997360896733072
llava,26,raw,1,30,0.997360896733072
llava,26,raw,1,31,0.997360896733072
llava,26,raw,1,32,0.9968783596345969
llava,26,raw,1,33,0.9968783596345969
llava,26,raw,1,34,0.9968783596345969
llava,26,raw,1,35,0.9968783596345969
llava,26,raw,1,36,0.9968783596345969
llava,26,raw,1,37,0.9968783596345969
llava,26,raw,1,38,0.9968783596345969
llava,26,raw,1,39,0.9968783596345969
llava,26,raw,1,40,0.9968783596345969
llava,26,raw,1,41,0.9968783596345969
llava,26,raw,1,42,0.9968783596345969
llava,26,raw,1,43,0.9968783596345969
llava,26,raw,1,44,0.9968783596345969
llava,26,raw,1,45,0.9968783596345969
llava,26,raw,1,46,0.9976376776133213
llava,26,raw,1,47,0.9976376776133213
